Title,Year,Genre,imdbID,Path
Total Recall,1990,"Action, Sci-Fi",tt0100802,images/1990/tt0100802.jpg
Dick Tracy,1990,"Action, Comedy, Crime",tt0099422,images/1990/tt0099422.jpg
Kindergarten Cop,1990,"Action, Comedy, Crime",tt0099938,images/1990/tt0099938.jpg
Back to the Future Part III,1990,"Comedy, Sci-Fi, Western",tt0099088,images/1990/tt0099088.jpg
Presumed Innocent,1990,"Mystery, Thriller",tt0100404,images/1990/tt0100404.jpg
Days of Thunder,1990,"Action, Drama, Sport",tt0099371,images/1990/tt0099371.jpg
Another 48 Hrs.,1990,"Action, Comedy, Crime",tt0099044,images/1990/tt0099044.jpg
Bird on a Wire,1990,"Action, Comedy",tt0099141,images/1990/tt0099141.jpg
The Godfather: Part III,1990,"Crime, Drama",tt0099674,images/1990/tt0099674.jpg
Flatliners,1990,"Drama, Horror, Sci-Fi",tt0099582,images/1990/tt0099582.jpg
Misery,1990,Thriller,tt0100157,images/1990/tt0100157.jpg
Edward Scissorhands,1990,"Drama, Fantasy, Romance",tt0099487,images/1990/tt0099487.jpg
Problem Child,1990,"Comedy, Family",tt0100419,images/1990/tt0100419.jpg
Arachnophobia,1990,"Comedy, Fantasy, Horror",tt0099052,images/1990/tt0099052.jpg
Awakenings,1990,"Biography, Drama",tt0099077,images/1990/tt0099077.jpg
Look Who's Talking Too,1990,"Comedy, Romance",tt0100050,images/1990/tt0100050.jpg
Hard to Kill,1990,"Action, Drama, Crime",tt0099739,images/1990/tt0099739.jpg
Goodfellas,1990,"Biography, Crime, Drama",tt0099685,images/1990/tt0099685.jpg
Marked for Death,1990,"Action, Adventure, Crime",tt0100114,images/1990/tt0100114.jpg
RoboCop 2,1990,"Action, Sci-Fi",tt0100502,images/1990/tt0100502.jpg
Young Guns II,1990,Western,tt0100994,images/1990/tt0100994.jpg
Gremlins 2: The New Batch,1990,"Comedy, Fantasy, Horror",tt0099700,images/1990/tt0099700.jpg
Rocky V,1990,"Drama, Sport",tt0100507,images/1990/tt0100507.jpg
Joe Versus the Volcano,1990,"Comedy, Romance",tt0099892,images/1990/tt0099892.jpg
Postcards from the Edge,1990,"Comedy, Drama",tt0100395,images/1990/tt0100395.jpg
Mermaids,1990,"Comedy, Drama, Romance",tt0100140,images/1990/tt0100140.jpg
Darkman,1990,"Action, Crime, Fantasy",tt0099365,images/1990/tt0099365.jpg
Air America,1990,"Action, Comedy",tt0099005,images/1990/tt0099005.jpg
Predator 2,1990,"Action, Horror, Sci-Fi",tt0100403,images/1990/tt0100403.jpg
Green Card,1990,"Comedy, Drama, Romance",tt0099699,images/1990/tt0099699.jpg
Pacific Heights,1990,Thriller,tt0100318,images/1990/tt0100318.jpg
Child's Play 2,1990,"Fantasy, Horror",tt0099253,images/1990/tt0099253.jpg
The Rescuers Down Under,1990,"Animation, Adventure, Crime",tt0100477,images/1990/tt0100477.jpg
Internal Affairs,1990,"Action, Crime, Drama",tt0099850,images/1990/tt0099850.jpg
Cadillac Man,1990,"Comedy, Crime",tt0099204,images/1990/tt0099204.jpg
Memphis Belle,1990,"Action, Drama, War",tt0100133,images/1990/tt0100133.jpg
House Party,1990,"Comedy, Music, Romance",tt0099800,images/1990/tt0099800.jpg
Jacob's Ladder,1990,"Drama, Horror, Mystery",tt0099871,images/1990/tt0099871.jpg
The Exorcist III,1990,"Drama, Horror, Mystery",tt0099528,images/1990/tt0099528.jpg
Navy Seals,1990,"Action, Adventure, Thriller",tt0100232,images/1990/tt0100232.jpg
Ernest Goes to Jail,1990,"Comedy, Crime, Family",tt0099512,images/1990/tt0099512.jpg
Ghost Dad,1990,"Comedy, Family, Fantasy",tt0099654,images/1990/tt0099654.jpg
My Blue Heaven,1990,"Comedy, Crime",tt0100212,images/1990/tt0100212.jpg
The Russia House,1990,"Drama, Romance, Thriller",tt0100530,images/1990/tt0100530.jpg
The First Power,1990,"Crime, Horror, Thriller",tt0099578,images/1990/tt0099578.jpg
The Freshman,1990,"Comedy, Crime",tt0099615,images/1990/tt0099615.jpg
The Adventures of Ford Fairlane,1990,"Action, Adventure, Comedy",tt0098987,images/1990/tt0098987.jpg
Quigley Down Under,1990,"Action, Adventure, Drama",tt0102744,images/1990/tt0102744.jpg
Madhouse,1990,Comedy,tt0100087,images/1990/tt0100087.jpg
Jetsons: The Movie,1990,"Animation, Comedy, Family",tt0099878,images/1990/tt0099878.jpg
Stella,1990,Drama,tt0100691,images/1990/tt0100691.jpg
Taking Care of Business,1990,Comedy,tt0103035,images/1990/tt0103035.jpg
Betsy's Wedding,1990,"Comedy, Romance",tt0099128,images/1990/tt0099128.jpg
Sibling Rivalry,1990,Comedy,tt0100611,images/1990/tt0100611.jpg
White Palace,1990,"Drama, Romance",tt0103251,images/1990/tt0103251.jpg
Death Warrant,1990,"Action, Crime, Mystery",tt0099385,images/1990/tt0099385.jpg
Tremors,1990,"Comedy, Horror, Sci-Fi",tt0100814,images/1990/tt0100814.jpg
Tales from the Darkside: The Movie,1990,"Comedy, Horror, Thriller",tt0100740,images/1990/tt0100740.jpg
Men at Work,1990,"Action, Comedy, Crime",tt0100135,images/1990/tt0100135.jpg
I Love You to Death,1990,"Comedy, Crime",tt0099819,images/1990/tt0099819.jpg
Mo' Better Blues,1990,"Drama, Music, Romance",tt0100168,images/1990/tt0100168.jpg
Avalon,1990,Drama,tt0099073,images/1990/tt0099073.jpg
The Bonfire of the Vanities,1990,"Comedy, Drama",tt0099165,images/1990/tt0099165.jpg
Revenge,1990,"Action, Crime, Drama",tt0100485,images/1990/tt0100485.jpg
Reversal of Fortune,1990,"Biography, Drama, Mystery",tt0100486,images/1990/tt0100486.jpg
Mr. Destiny,1990,"Comedy, Fantasy, Romance",tt0100201,images/1990/tt0100201.jpg
Spaced Invaders,1990,"Adventure, Comedy, Sci-Fi",tt0100666,images/1990/tt0100666.jpg
Quick Change,1990,"Comedy, Crime",tt0100449,images/1990/tt0100449.jpg
Fire Birds,1990,"Action, Adventure",tt0099575,images/1990/tt0099575.jpg
Wild at Heart,1990,"Comedy, Crime, Thriller",tt0100935,images/1990/tt0100935.jpg
The Grifters,1990,"Crime, Drama, Thriller",tt0099703,images/1990/tt0099703.jpg
Crazy People,1990,Comedy,tt0099316,images/1990/tt0099316.jpg
Bad Influence,1990,"Crime, Drama, Thriller",tt0099091,images/1990/tt0099091.jpg
Graveyard Shift,1990,Horror,tt0099697,images/1990/tt0099697.jpg
Henry & June,1990,"Biography, Drama",tt0099762,images/1990/tt0099762.jpg
Pump Up the Volume,1990,"Comedy, Drama, Music",tt0100436,images/1990/tt0100436.jpg
Opportunity Knocks,1990,Comedy,tt0100301,images/1990/tt0100301.jpg
Q & A,1990,"Crime, Drama, Thriller",tt0100442,images/1990/tt0100442.jpg
Nuns on the Run,1990,"Comedy, Crime",tt0100280,images/1990/tt0100280.jpg
Narrow Margin,1990,"Action, Crime, Thriller",tt0100224,images/1990/tt0100224.jpg
The Witches,1990,"Adventure, Comedy, Fantasy",tt0100944,images/1990/tt0100944.jpg
The Two Jakes,1990,"Crime, Drama, Mystery",tt0100828,images/1990/tt0100828.jpg
Miami Blues,1990,"Comedy, Crime, Drama",tt0100143,images/1990/tt0100143.jpg
Havana,1990,"Drama, Romance, War",tt0099747,images/1990/tt0099747.jpg
Nightbreed,1990,"Action, Crime, Drama",tt0100260,images/1990/tt0100260.jpg
Ski Patrol,1990,"Action, Comedy",tt0100631,images/1990/tt0100631.jpg
Cry-Baby,1990,"Comedy, Musical, Romance",tt0099329,images/1990/tt0099329.jpg
Funny About Love,1990,"Comedy, Romance",tt0099623,images/1990/tt0099623.jpg
Mr. Bean,1990,"Comedy, Family",tt0096657,images/1990/tt0096657.jpg
Alice,1990,"Comedy, Fantasy, Romance",tt0099012,images/1990/tt0099012.jpg
Almost an Angel,1990,"Comedy, Drama",tt0099018,images/1990/tt0099018.jpg
Flashback,1990,"Action, Adventure, Comedy",tt0099581,images/1990/tt0099581.jpg
Men Don't Leave,1990,Drama,tt0100134,images/1990/tt0100134.jpg
Night of the Living Dead,1990,Horror,tt0100258,images/1990/tt0100258.jpg
Cyrano de Bergerac,1990,"Biography, Comedy, Drama",tt0099334,images/1990/tt0099334.jpg
Stanley & Iris,1990,"Drama, Romance",tt0100680,images/1990/tt0100680.jpg
Hardware,1990,"Action, Sci-Fi, Thriller",tt0099740,images/1990/tt0099740.jpg
Loose Cannons,1990,"Action, Comedy, Crime",tt0100053,images/1990/tt0100053.jpg
Miller's Crossing,1990,"Crime, Drama, Thriller",tt0100150,images/1990/tt0100150.jpg
The Handmaid's Tale,1990,"Drama, Romance, Sci-Fi",tt0099731,images/1990/tt0099731.jpg
The Long Walk Home,1990,"Drama, History",tt0100046,images/1990/tt0100046.jpg
Graffiti Bridge,1990,"Drama, Music, Musical",tt0099691,images/1990/tt0099691.jpg
Lambada,1990,Drama,tt0099969,images/1990/tt0099969.jpg
China Cry: A True Story,1990,"Biography, Drama, History",tt0101578,images/1990/tt0101578.jpg
Heart Condition,1990,"Comedy, Crime, Drama",tt0099750,images/1990/tt0099750.jpg
Mountains of the Moon,1990,"Adventure, Drama, History",tt0100196,images/1990/tt0100196.jpg
Short Time,1990,"Comedy, Crime, Drama",tt0100604,images/1990/tt0100604.jpg
"Welcome Home, Roxy Carmichael",1990,"Comedy, Drama",tt0100911,images/1990/tt0100911.jpg
A Shock to the System,1990,"Comedy, Crime, Thriller",tt0100602,images/1990/tt0100602.jpg
Metropolitan,1990,"Comedy, Drama, Romance",tt0100142,images/1990/tt0100142.jpg
"After Dark, My Sweet",1990,"Crime, Drama, Mystery",tt0098994,images/1990/tt0098994.jpg
King of New York,1990,"Crime, Thriller",tt0099939,images/1990/tt0099939.jpg
Body Chemistry,1990,"Drama, Thriller",tt0099164,images/1990/tt0099164.jpg
Downtown,1990,"Action, Comedy, Crime",tt0099460,images/1990/tt0099460.jpg
White Hunter Black Heart,1990,"Adventure, Drama",tt0100928,images/1990/tt0100928.jpg
The Nasty Girl,1990,"Comedy, Drama, History",tt0100557,images/1990/tt0100557.jpg
Texasville,1990,Drama,tt0103069,images/1990/tt0103069.jpg
Def by Temptation,1990,Horror,tt0099395,images/1990/tt0099395.jpg
Eating,1990,"Comedy, Drama",tt0099480,images/1990/tt0099480.jpg
The Sheltering Sky,1990,"Adventure, Drama",tt0100594,images/1990/tt0100594.jpg
The Krays,1990,"Biography, Crime, Drama",tt0099951,images/1990/tt0099951.jpg
State of Grace,1990,"Action, Crime, Drama",tt0100685,images/1990/tt0100685.jpg
The Forbidden Dance,1990,"Drama, Romance",tt0099595,images/1990/tt0099595.jpg
Tune in Tomorrow...,1990,"Comedy, Romance",tt0100822,images/1990/tt0100822.jpg
The Nutcracker Prince,1990,"Animation, Adventure, Family",tt0100281,images/1990/tt0100281.jpg
The Rain Killer,1990,"Thriller, Crime, Horror",tt0102750,images/1990/tt0102750.jpg
Brain Dead,1990,"Horror, Mystery, Sci-Fi",tt0099173,images/1990/tt0099173.jpg
May Fools,1990,"Comedy, Romance",tt0097884,images/1990/tt0097884.jpg
The Haunting of Morella,1990,"Horror, Romance, Thriller",tt0099743,images/1990/tt0099743.jpg
The Last of the Finest,1990,"Action, Crime, Drama",tt0099991,images/1990/tt0099991.jpg
Streets,1990,"Action, Drama, Thriller",tt0100707,images/1990/tt0100707.jpg
A Cry in the Wild,1990,"Action, Adventure, Thriller",tt0099327,images/1990/tt0099327.jpg
The Field,1990,"Drama, Thriller",tt0099566,images/1990/tt0099566.jpg
Love at Large,1990,"Comedy, Romance, Thriller",tt0100065,images/1990/tt0100065.jpg
Courage Mountain,1990,"Family, Adventure, Drama",tt0097115,images/1990/tt0097115.jpg
Repossessed,1990,"Comedy, Fantasy, Horror",tt0100475,images/1990/tt0100475.jpg
Daddy's Dyin'... Who's Got the Will?,1990,Comedy,tt0099342,images/1990/tt0099342.jpg
Everybody Wins,1990,"Drama, Mystery, Thriller",tt0099520,images/1990/tt0099520.jpg
The Fourth War,1990,"Drama, Thriller",tt0099606,images/1990/tt0099606.jpg
The Hot Spot,1990,"Crime, Drama, Romance",tt0099797,images/1990/tt0099797.jpg
Vital Signs,1990,Drama,tt0100879,images/1990/tt0100879.jpg
Without You I'm Nothing,1990,"Comedy, Musical",tt0100946,images/1990/tt0100946.jpg
To Sleep with Anger,1990,Drama,tt0100791,images/1990/tt0100791.jpg
Hidden Agenda,1990,"Drama, Thriller",tt0099768,images/1990/tt0099768.jpg
Corporate Affairs,1990,Comedy,tt0099305,images/1990/tt0099305.jpg
Come See the Paradise,1990,"Drama, History, Romance",tt0099291,images/1990/tt0099291.jpg
Angel Town,1990,"Action, Drama",tt0099039,images/1990/tt0099039.jpg
Waiting for the Light,1990,Comedy,tt0100899,images/1990/tt0100899.jpg
C'est la vie,1990,Drama,tt0099200,images/1990/tt0099200.jpg
Listen Up: The Lives of Quincy Jones,1990,"Documentary, Music",tt0102315,images/1990/tt0102315.jpg
Listen Up: The Lives of Quincy Jones,1990,"Documentary, Music",tt0102315,images/1990/tt0102315.jpg
Coupe de Ville,1990,"Comedy, Drama",tt0099310,images/1990/tt0099310.jpg
The Return of Superfly,1990,"Action, Crime, Drama",tt0100480,images/1990/tt0100480.jpg
Overexposed,1990,"Mystery, Thriller",tt0100317,images/1990/tt0100317.jpg
Strike It Rich,1990,Comedy,tt0100708,images/1990/tt0100708.jpg
Roger Corman's Frankenstein Unbound,1990,"Drama, Horror, Sci-Fi",tt0099612,images/1990/tt0099612.jpg
Frankenhooker,1990,"Comedy, Horror, Sci-Fi",tt0099611,images/1990/tt0099611.jpg
A Man Called Sarge,1990,"Comedy, War",tt0100100,images/1990/tt0100100.jpg
A Show of Force,1990,"Drama, Thriller",tt0100606,images/1990/tt0100606.jpg
Chicago Joe and the Showgirl,1990,"Crime, Drama, Romance",tt0099250,images/1990/tt0099250.jpg
Why Me?,1990,"Action, Adventure, Comedy",tt0100931,images/1990/tt0100931.jpg
Fools of Fortune,1990,Drama,tt0099594,images/1990/tt0099594.jpg
The Spirit of '76,1990,"Comedy, Sci-Fi",tt0100670,images/1990/tt0100670.jpg
Spontaneous Combustion,1990,"Horror, Sci-Fi, Thriller",tt0098375,images/1990/tt0098375.jpg
Terminator 2: Judgment Day,1991,"Action, Sci-Fi",tt0103064,images/1991/tt0103064.jpg
Robin Hood: Prince of Thieves,1991,"Action, Adventure, Drama",tt0102798,images/1991/tt0102798.jpg
Beauty and the Beast,1991,"Animation, Family, Fantasy",tt0101414,images/1991/tt0101414.jpg
The Silence of the Lambs,1991,"Crime, Drama, Thriller",tt0102926,images/1991/tt0102926.jpg
City Slickers,1991,Comedy,tt0101587,images/1991/tt0101587.jpg
Hook,1991,"Adventure, Comedy, Family",tt0102057,images/1991/tt0102057.jpg
The Addams Family,1991,"Comedy, Fantasy",tt0101272,images/1991/tt0101272.jpg
Sleeping with the Enemy,1991,"Crime, Drama, Thriller",tt0102945,images/1991/tt0102945.jpg
Father of the Bride,1991,Comedy,tt0101862,images/1991/tt0101862.jpg
Fried Green Tomatoes,1991,Drama,tt0101921,images/1991/tt0101921.jpg
Cape Fear,1991,"Crime, Thriller",tt0101540,images/1991/tt0101540.jpg
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,"Action, Adventure, Comedy",tt0103060,images/1991/tt0103060.jpg
Backdraft,1991,"Action, Crime, Drama",tt0101393,images/1991/tt0101393.jpg
Star Trek VI: The Undiscovered Country,1991,"Action, Adventure, Sci-Fi",tt0102975,images/1991/tt0102975.jpg
The Prince of Tides,1991,Drama,tt0102713,images/1991/tt0102713.jpg
JFK,1991,"Drama, History, Thriller",tt0102138,images/1991/tt0102138.jpg
Hot Shots!,1991,"Action, Comedy",tt0102059,images/1991/tt0102059.jpg
What About Bob?,1991,Comedy,tt0103241,images/1991/tt0103241.jpg
The Last Boy Scout,1991,"Action, Comedy, Crime",tt0102266,images/1991/tt0102266.jpg
My Girl,1991,"Comedy, Drama, Family",tt0102492,images/1991/tt0102492.jpg
Boyz n the Hood,1991,"Crime, Drama",tt0101507,images/1991/tt0101507.jpg
Doc Hollywood,1991,"Comedy, Drama, Romance",tt0101745,images/1991/tt0101745.jpg
Bugsy,1991,"Biography, Crime, Drama",tt0101516,images/1991/tt0101516.jpg
New Jack City,1991,"Action, Crime, Drama",tt0102526,images/1991/tt0102526.jpg
The Rocketeer,1991,"Action, Adventure, Comedy",tt0102803,images/1991/tt0102803.jpg
Point Break,1991,"Action, Crime, Thriller",tt0102685,images/1991/tt0102685.jpg
Regarding Henry,1991,Drama,tt0102768,images/1991/tt0102768.jpg
The Fisher King,1991,"Comedy, Drama",tt0101889,images/1991/tt0101889.jpg
Out for Justice,1991,"Action, Crime, Drama",tt0102614,images/1991/tt0102614.jpg
The Doctor,1991,Drama,tt0101746,images/1991/tt0101746.jpg
Dead Again,1991,"Crime, Drama, Mystery",tt0101669,images/1991/tt0101669.jpg
Soapdish,1991,"Comedy, Romance",tt0102951,images/1991/tt0102951.jpg
Freddy's Dead: The Final Nightmare,1991,"Comedy, Horror, Thriller",tt0101917,images/1991/tt0101917.jpg
White Fang,1991,"Adventure, Drama",tt0103247,images/1991/tt0103247.jpg
The Doors,1991,"Biography, Drama, Music",tt0101761,images/1991/tt0101761.jpg
King Ralph,1991,"Comedy, Romance",tt0102216,images/1991/tt0102216.jpg
Curly Sue,1991,"Comedy, Drama, Family",tt0101635,images/1991/tt0101635.jpg
Dying Young,1991,"Drama, Romance",tt0101787,images/1991/tt0101787.jpg
Grand Canyon,1991,"Crime, Drama",tt0101969,images/1991/tt0101969.jpg
Jungle Fever,1991,"Drama, Romance",tt0102175,images/1991/tt0102175.jpg
Double Impact,1991,"Action, Crime",tt0101764,images/1991/tt0101764.jpg
L.A. Story,1991,"Comedy, Drama, Fantasy",tt0102250,images/1991/tt0102250.jpg
Deceived,1991,Thriller,tt0101694,images/1991/tt0101694.jpg
Necessary Roughness,1991,"Comedy, Sport",tt0102517,images/1991/tt0102517.jpg
The Hard Way,1991,"Action, Comedy, Crime",tt0102004,images/1991/tt0102004.jpg
Other People's Money,1991,"Comedy, Drama, Romance",tt0102609,images/1991/tt0102609.jpg
Don't Tell Mom the Babysitter's Dead,1991,Comedy,tt0101757,images/1991/tt0101757.jpg
Problem Child 2,1991,"Comedy, Family",tt0102719,images/1991/tt0102719.jpg
Little Man Tate,1991,Drama,tt0102316,images/1991/tt0102316.jpg
Class Action,1991,"Drama, Thriller",tt0101590,images/1991/tt0101590.jpg
The People Under the Stairs,1991,"Comedy, Horror, Mystery",tt0105121,images/1991/tt0105121.jpg
Oscar,1991,"Comedy, Crime",tt0102603,images/1991/tt0102603.jpg
Pure Luck,1991,"Comedy, Crime, Mystery",tt0102729,images/1991/tt0102729.jpg
An American Tail: Fievel Goes West,1991,"Animation, Adventure, Family",tt0101329,images/1991/tt0101329.jpg
Only the Lonely,1991,"Comedy, Romance",tt0102598,images/1991/tt0102598.jpg
Ricochet,1991,"Action, Crime, Drama",tt0102789,images/1991/tt0102789.jpg
Mobsters,1991,"Crime, Drama",tt0102460,images/1991/tt0102460.jpg
House Party 2,1991,"Comedy, Drama, Music",tt0102065,images/1991/tt0102065.jpg
Mortal Thoughts,1991,"Mystery, Thriller",tt0102469,images/1991/tt0102469.jpg
For the Boys,1991,"Comedy, Drama, Music",tt0101902,images/1991/tt0101902.jpg
Hudson Hawk,1991,"Action, Adventure, Comedy",tt0102070,images/1991/tt0102070.jpg
Defending Your Life,1991,"Comedy, Drama, Fantasy",tt0101698,images/1991/tt0101698.jpg
Billy Bathgate,1991,"Action, Crime, Drama",tt0101453,images/1991/tt0101453.jpg
Switch,1991,"Comedy, Fantasy",tt0103016,images/1991/tt0103016.jpg
A Kiss Before Dying,1991,"Crime, Mystery, Thriller",tt0102220,images/1991/tt0102220.jpg
Toy Soldiers,1991,"Action, Drama, Thriller",tt0103112,images/1991/tt0103112.jpg
Madonna: Truth or Dare,1991,"Documentary, Music",tt0102370,images/1991/tt0102370.jpg
Child's Play 3,1991,"Fantasy, Horror, Thriller",tt0103956,images/1991/tt0103956.jpg
The Commitments,1991,"Comedy, Drama, Music",tt0101605,images/1991/tt0101605.jpg
Once Around,1991,"Comedy, Drama, Romance",tt0102590,images/1991/tt0102590.jpg
All I Want for Christmas,1991,"Comedy, Family, Romance",tt0101301,images/1991/tt0101301.jpg
Not Without My Daughter,1991,"Drama, Thriller",tt0102555,images/1991/tt0102555.jpg
Flight of the Intruder,1991,"Action, Drama, Thriller",tt0099587,images/1991/tt0099587.jpg
Ernest Scared Stupid,1991,"Comedy, Family, Fantasy",tt0101821,images/1991/tt0101821.jpg
The Perfect Weapon,1991,"Action, Crime, Drama",tt0102655,images/1991/tt0102655.jpg
Drop Dead Fred,1991,"Comedy, Drama, Fantasy",tt0101775,images/1991/tt0101775.jpg
The Marrying Man,1991,"Comedy, Music, Romance",tt0102411,images/1991/tt0102411.jpg
Shattered,1991,"Crime, Mystery, Thriller",tt0102900,images/1991/tt0102900.jpg
Career Opportunities,1991,"Comedy, Romance",tt0101545,images/1991/tt0101545.jpg
One Good Cop,1991,"Action, Crime, Drama",tt0102593,images/1991/tt0102593.jpg
V.I. Warshawski,1991,"Action, Comedy, Crime",tt0103184,images/1991/tt0103184.jpg
The Super,1991,Comedy,tt0103007,images/1991/tt0103007.jpg
A Rage in Harlem,1991,"Comedy, Crime",tt0102749,images/1991/tt0102749.jpg
"He Said, She Said",1991,"Comedy, Drama, Romance",tt0102011,images/1991/tt0102011.jpg
The Butcher's Wife,1991,"Comedy, Fantasy",tt0101523,images/1991/tt0101523.jpg
Scenes from a Mall,1991,Comedy,tt0102849,images/1991/tt0102849.jpg
Guilty by Suspicion,1991,Drama,tt0101984,images/1991/tt0101984.jpg
Body Parts,1991,"Horror, Thriller",tt0101492,images/1991/tt0101492.jpg
Stone Cold,1991,"Action, Crime, Drama",tt0102984,images/1991/tt0102984.jpg
Late for Dinner,1991,"Drama, Sci-Fi",tt0102279,images/1991/tt0102279.jpg
The Five Heartbeats,1991,"Drama, Music",tt0101891,images/1991/tt0101891.jpg
Bingo,1991,"Adventure, Comedy, Family",tt0101455,images/1991/tt0101455.jpg
Nothing But Trouble,1991,Comedy,tt0102558,images/1991/tt0102558.jpg
Black Robe,1991,"Adventure, Drama, History",tt0101465,images/1991/tt0101465.jpg
If Looks Could Kill,1991,"Action, Comedy",tt0102095,images/1991/tt0102095.jpg
Strictly Business,1991,"Comedy, Romance",tt0102996,images/1991/tt0102996.jpg
